,Unnamed: 0,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
193,9607,Paul Arpin,M,28.0,170.0,55.0,France,FRA,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
194,9617,Jos Javier Arqus Ferrer,M,24.0,181.0,74.0,Spain,ESP,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
195,9618,Jos Javier Arqus Ferrer,M,28.0,181.0,74.0,Spain,ESP,1988 Summer,1988,Seoul,Athletics,100 meters,nan
196,9679,Christine Arron,F,27.0,177.0,64.0,France,FRA,2000 Summer,2000,Sydney,Athletics,100 meters,nan
197,9681,Christine Arron,F,30.0,177.0,64.0,France,FRA,2004 Summer,2004,Athina,Athletics,100 meters,nan
198,9684,Christine Arron,F,34.0,177.0,64.0,France,FRA,2008 Summer,2008,Beijing,Athletics,100 meters,nan
199,9891,Peninah Arusei Jerop,F,29.0,165.0,51.0,Kenya,KEN,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
200,9944,Tatyana Alekseyevna Aryasova (Khmeleva-),F,29.0,168.0,50.0,Russia,RUS,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
201,9984,Nobuharu Asahara,M,24.0,179.0,76.0,Japan,JPN,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
202,9988,Nobuharu Asahara,M,32.0,179.0,76.0,Japan,JPN,2004 Summer,2004,Athina,Athletics,100 meters,nan
203,9990,Nobuharu Asahara,M,36.0,179.0,76.0,Japan,JPN,2008 Summer,2008,Beijing,Athletics,100 meters,nan
204,10032,Charles Asati,M,22.0,178.0,68.0,Kenya,KEN,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
205,10118,Fana Ashby,F,19.0,168.0,67.0,Trinidad and Tobago,TTO,2000 Summer,2000,Sydney,Athletics,100 meters,nan
206,10119,Fana Ashby,F,23.0,168.0,67.0,Trinidad and Tobago,TTO,2004 Summer,2004,Athina,Athletics,100 meters,nan
207,10140,Evelyn Ashford (-Washington),F,19.0,165.0,52.0,United States,USA,1976 Summer,1976,Montreal,Athletics,100 meters,nan
208,10142,Evelyn Ashford (-Washington),F,27.0,165.0,52.0,United States,USA,1984 Summer,1984,Los Angeles,Athletics,100 meters,Gold
209,10144,Evelyn Ashford (-Washington),F,31.0,165.0,52.0,United States,USA,1988 Summer,1988,Seoul,Athletics,100 meters,Silver
210,10146,Evelyn Ashford (-Washington),F,35.0,165.0,52.0,United States,USA,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
211,10175,Nickel Ashmeade,M,26.0,183.0,77.0,Jamaica,JAM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
212,10216,Ismail Mohamed Asif Waheed,M,20.0,162.0,52.0,Maldives,MDV,1988 Summer,1988,Seoul,Athletics,100 meters,nan
213,10264,Arvo Askola,M,26.0,174.0,65.0,Finland,FIN,1936 Summer,1936,Berlin,Athletics,"10,000 meters",Silver
214,10369,Abraham Assefa,M,23.0,165.0,51.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
215,10473,Gloria Asumnu,F,27.0,168.0,64.0,Nigeria,NGR,2012 Summer,2012,London,Athletics,100 meters,nan
216,10476,Gloria Asumnu,F,31.0,168.0,64.0,Nigeria,NGR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
217,10510,Volodymyr Mykolaiovych Atamas,M,22.0,181.0,76.0,Soviet Union,URS,1972 Summer,1972,Munich,Athletics,100 meters,nan
218,10565,Delphine Bertille Atangana Bodo,F,19.0,170.0,56.0,Cameroon,CMR,2004 Summer,2004,Athina,Athletics,100 meters,nan
219,10566,Delphine Bertille Atangana Bodo,F,27.0,170.0,56.0,Cameroon,CMR,2012 Summer,2012,London,Athletics,100 meters,nan
220,10628,Derrick Atkins,M,24.0,185.0,88.0,Bahamas,BAH,2008 Summer,2008,Beijing,Athletics,100 meters,nan
221,10629,Derrick Atkins,M,28.0,185.0,88.0,Bahamas,BAH,2012 Summer,2012,London,Athletics,100 meters,nan
222,10630,Henrico O. Atkins,M,22.0,173.0,60.0,Barbados,BAR,1988 Summer,1988,Seoul,Athletics,100 meters,nan
223,10632,Henrico O. Atkins,M,25.0,173.0,60.0,Barbados,BAR,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
224,10668,"Sidney James Montford ""Sid"" Atkinson",M,27.0,186.0,76.0,South Africa,RSA,1928 Summer,1928,Amsterdam,Athletics,100 meters,nan
225,10701,Charlene Maria Attard,F,21.0,167.0,60.0,Malta,MLT,2008 Summer,2008,Beijing,Athletics,100 meters,nan
226,10722,Philip Mawuli  Attipoe,M,21.0,173.0,68.0,Ghana,GHA,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
227,10851,Ingrid Auerswald-Lange (Brestrich-),F,22.0,168.0,58.0,East Germany,GDR,1980 Summer,1980,Moskva,Athletics,100 meters,Bronze
228,11041,"Stephen John ""Steve"" Austin",M,29.0,174.0,65.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,"10,000 meters",nan
229,11070,Gilbert Ren  Auvergne,M,22.0,163.0,64.0,France,FRA,1928 Summer,1928,Amsterdam,Athletics,100 meters,nan
230,11091,Olga Avalos-Appell,F,32.0,173.0,59.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
231,11223,"Andrea ""Andri"" Avraam",F,25.0,165.0,50.0,Cyprus,CYP,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
232,11224,"Andrea ""Andri"" Avraam",F,29.0,165.0,50.0,Cyprus,CYP,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
233,11276,Aggrey Sheroy Awori,M,21.0,188.0,77.0,Uganda,UGA,1960 Summer,1960,Roma,Athletics,100 meters,nan
234,11319,Arif Axundov,M,23.0,187.0,70.0,Azerbaijan,AZE,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
235,11347,Almaz Ayana Eba,F,24.0,166.0,47.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",Gold
236,11361,Necdet Ayaz,M,26.0,172.0,61.0,Turkey,TUR,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",nan
237,11411,Thomas Ayeko,M,20.0,168.0,58.0,Uganda,UGA,2012 Summer,2012,London,Athletics,"10,000 meters",nan
238,11424,Athouhon Louise Aytotch,F,30.0,160.0,56.0,Cote d'Ivoire,CIV,2000 Summer,2000,Sydney,Athletics,100 meters,nan
239,11628,Masoud Azizi,M,19.0,168.0,64.0,Afghanistan,AFG,2004 Summer,2004,Athina,Athletics,100 meters,nan
240,11629,Masoud Azizi,M,23.0,168.0,64.0,Afghanistan,AFG,2008 Summer,2008,Beijing,Athletics,100 meters,nan
241,11630,Masoud Azizi,M,27.0,168.0,64.0,Afghanistan,AFG,2012 Summer,2012,London,Athletics,100 meters,nan
242,11754,Akbar Babakhanlou,M,25.0,168.0,60.0,Iran,IRI,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
243,12068,Mikhail Yordanov Bachvarov,M,24.0,174.0,73.0,Bulgaria,BUL,1960 Summer,1960,Roma,Athletics,100 meters,nan
244,12139,Eric Natanael Backman,M,23.0,172.0,64.0,Sweden,SWE,1920 Summer,1920,Antwerpen,Athletics,"10,000 meters",nan
245,12188,Rose-Aime Bacoul,F,32.0,160.0,56.0,France,FRA,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
246,12214,Marie Flicite Bada,F,26.0,163.0,55.0,Benin,BEN,1988 Summer,1988,Seoul,Athletics,100 meters,nan
247,12344,Anatoly Stepanovich Badrankov,M,31.0,178.0,64.0,Soviet Union,URS,1972 Summer,1972,Munich,Athletics,"10,000 meters",nan
248,12474,Nasria Baghdad-Azadj,F,28.0,167.0,49.0,Algeria,ALG,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
249,12580,Bai Xue,F,19.0,165.0,53.0,China,CHN,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
250,12581,Odair Pericles dos Ramos Jess da Costa Baia,M,18.0,176.0,63.0,Sao Tome and Principe,STP,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
251,12624,Margaret Ann Bailes (Johnson-),F,17.0,170.0,65.0,United States,USA,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
252,12629,Aleen May Bailey,F,23.0,170.0,64.0,Jamaica,JAM,2004 Summer,2004,Athina,Athletics,100 meters,nan
253,12633,Angela Bailey,F,22.0,157.0,56.0,Canada,CAN,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
254,12636,Angela Bailey,F,26.0,157.0,56.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics,100 meters,nan
255,12649,Daniel Everton Bailey,M,17.0,179.0,68.0,Antigua and Barbuda,ANT,2004 Summer,2004,Athina,Athletics,100 meters,nan
256,12650,Daniel Everton Bailey,M,21.0,179.0,68.0,Antigua and Barbuda,ANT,2008 Summer,2008,Beijing,Athletics,100 meters,nan
257,12651,Daniel Everton Bailey,M,25.0,179.0,68.0,Antigua and Barbuda,ANT,2012 Summer,2012,London,Athletics,100 meters,nan
258,12652,Daniel Everton Bailey,M,29.0,179.0,68.0,Antigua and Barbuda,ANT,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
259,12654,Donovan Bailey,M,28.0,183.0,82.0,Canada,CAN,1996 Summer,1996,Atlanta,Athletics,100 meters,Gold
260,12656,Donovan Bailey,M,32.0,183.0,82.0,Canada,CAN,2000 Summer,2000,Sydney,Athletics,100 meters,nan
261,12662,Jade Latoya Bailey,F,25.0,183.0,70.0,Barbados,BAR,2008 Summer,2008,Beijing,Athletics,100 meters,nan
262,12681,Marjorie Evalena Bailey (Turner-),F,28.0,170.0,61.0,Canada,CAN,1976 Summer,1976,Montreal,Athletics,100 meters,nan
263,12684,Emmanuel McDonald Bailey,M,27.0,180.0,65.0,Great Britain,GBR,1948 Summer,1948,London,Athletics,100 meters,nan
264,12685,Emmanuel McDonald Bailey,M,31.0,180.0,65.0,Great Britain,GBR,1952 Summer,1952,Helsinki,Athletics,100 meters,Bronze
265,12693,Ryan Bailey,M,23.0,193.0,82.0,United States,USA,2012 Summer,2012,London,Athletics,100 meters,nan
266,12762,Inoke Ducia Bainimoli,M,25.0,183.0,70.0,Fiji,FIJ,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
267,12871,Mohamed Ridjali Bakar,M,23.0,170.0,60.0,Comoros,COM,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
268,12941,Walter Thane Baker,M,25.0,183.0,72.0,United States,USA,1956 Summer,1956,Melbourne,Athletics,100 meters,Silver
269,13238,Piotr Balcerzak,M,25.0,175.0,68.0,Poland,POL,2000 Summer,2000,Sydney,Athletics,100 meters,nan
270,13301,Stefano Baldini,M,25.0,176.0,62.0,Italy,ITA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
271,13531,tienne Marcel Bally,M,25.0,170.0,62.0,France,FRA,1948 Summer,1948,London,Athletics,100 meters,nan
272,13533,tienne Marcel Bally,M,29.0,170.0,62.0,France,FRA,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
273,13616,Gyrgyi Balogh-Szomov,F,20.0,170.0,50.0,Hungary,HUN,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
274,13697,Yuliya Vladimirovna Balykina,F,28.0,165.0,60.0,Belarus,BLR,2012 Summer,2012,London,Athletics,100 meters,nan
275,13720,Clicien Alexandre Roger Bambuck,M,18.0,180.0,75.0,France,FRA,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
276,13722,Clicien Alexandre Roger Bambuck,M,22.0,180.0,75.0,France,FRA,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
277,13876,Hawanatu Bangura,F,16.0,142.0,52.0,Sierra Leone,SLE,2004 Summer,2004,Athina,Athletics,100 meters,nan
278,14087,Kelly-Ann Kaylene Baptiste,F,21.0,167.0,54.0,Trinidad and Tobago,TTO,2008 Summer,2008,Beijing,Athletics,100 meters,nan
279,14089,Kelly-Ann Kaylene Baptiste,F,25.0,167.0,54.0,Trinidad and Tobago,TTO,2012 Summer,2012,London,Athletics,100 meters,nan
280,14091,Kelly-Ann Kaylene Baptiste,F,29.0,167.0,54.0,Trinidad and Tobago,TTO,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
281,14094,Michelle Baptiste (-Liburd),F,18.0,170.0,65.0,Saint Lucia,LCA,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
282,14122,Andrei Baraba,M,26.0,179.0,65.0,Romania,ROU,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",nan
283,14189,Issi Israel Baran,M,24.0,180.0,69.5,Finland,FIN,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
284,14200,Max Barandun,M,21.0,174.0,70.0,Switzerland,SUI,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
285,14584,Zakariah Barie,M,27.0,174.0,56.0,Tanzania,TAN,1980 Summer,1980,Moskva,Athletics,"10,000 meters",nan
286,14586,Zakariah Barie,M,31.0,174.0,56.0,Tanzania,TAN,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",nan
287,14877,Umberto Barozzi,M,26.0,175.0,75.0,Italy,ITA,1908 Summer,1908,London,Athletics,100 meters,nan
288,14880,"Bradley N. ""Brad"" Barquist",M,28.0,183.0,62.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
289,14984,Marcos Barreto Luis,M,28.0,177.0,63.0,Mexico,MEX,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
290,15053,Jos Eduardo Barrientos Schweyer,M,24.0,181.0,70.0,Cuba,CUB,1928 Summer,1928,Amsterdam,Athletics,100 meters,nan
291,15076,Arturo Barrios Flores,M,24.0,174.0,60.0,Mexico,MEX,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
292,15077,Arturo Barrios Flores,M,28.0,174.0,60.0,Mexico,MEX,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
293,15121,Lus Filipe Palma Barroso,M,18.0,170.0,64.0,Portugal,POR,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
294,15206,"Selina ""Sally"" Barsosio",F,18.0,165.0,46.0,Kenya,KEN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
295,15207,"Selina ""Sally"" Barsosio",F,22.0,165.0,46.0,Kenya,KEN,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
296,15208,"Selina ""Sally"" Barsosio",F,26.0,165.0,46.0,Kenya,KEN,2004 Summer,2004,Athina,Athletics,"10,000 meters",nan
297,15278,Leonid Volodymyrovych Barteniev,M,23.0,174.0,70.0,Soviet Union,URS,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
298,15476,Erzsbet Bartos-Heldt,F,23.0,162.0,52.0,Hungary,HUN,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
299,15510,John Lavers Bartram,M,23.0,173.0,68.0,Australia,AUS,1948 Summer,1948,London,Athletics,100 meters,nan
300,15538,Alberto Barucco,M,22.0,176.0,66.0,Argentina,ARG,1928 Summer,1928,Amsterdam,Athletics,100 meters,nan
301,15638,Jeremy Bascom,M,28.0,170.0,73.0,Guyana,GUY,2012 Summer,2012,London,Athletics,100 meters,nan
302,15725,Valma Bass,F,26.0,168.0,65.0,Saint Kitts and Nevis,SKN,2000 Summer,2000,Sydney,Athletics,100 meters,nan
303,15783,Werner Alfons Bastians,M,19.0,178.0,74.0,West Germany,FRG,1976 Summer,1976,Montreal,Athletics,100 meters,nan
304,15828,Joseph Batangdon,M,22.0,176.0,74.0,Cameroon,CMR,2000 Summer,2000,Sydney,Athletics,100 meters,nan
305,15977,Sandjema Batouli,F,18.0,165.0,60.0,Comoros,COM,2000 Summer,2000,Sydney,Athletics,100 meters,nan
306,16596,Fita Bayissa,M,19.0,173.0,52.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
307,16647,Selim Bayrak,M,20.0,165.0,50.0,Turkey,TUR,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
308,16741,Lorne Dorcas Bazolo,F,29.0,170.0,60.0,Congo (Brazzaville),CGO,2012 Summer,2012,London,Athletics,100 meters,nan
309,16742,Lorne Dorcas Bazolo,F,33.0,170.0,60.0,Portugal,POR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
310,16832,DeVon D. Bean,M,20.0,175.0,70.0,Bermuda,BER,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
311,16995,"Walter ""Wally"" Beavers",M,24.0,167.0,59.0,Great Britain,GBR,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",nan
312,17298,Laureen E. Beckles,F,21.0,160.0,52.0,France,FRA,1980 Summer,1980,Moskva,Athletics,100 meters,nan
313,17363,Flix Bcquer Lastra,M,21.0,178.0,72.0,Mexico,MEX,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
314,17434,Seghir Beddari,M,26.0,166.0,53.0,France,FRA,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",nan
315,17446,"David Colin ""Dave"" Bedford",M,22.0,183.0,66.0,Great Britain,GBR,1972 Summer,1972,Munich,Athletics,"10,000 meters",nan
316,17599,Amy Yoder Begley,F,30.0,163.0,51.0,United States,USA,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
317,17626,Abdellah Bhar,M,33.0,171.0,58.0,France,FRA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
318,17827,Lina Bejjani,F,16.0,167.0,55.0,Lebanon,LIB,2000 Summer,2000,Sydney,Athletics,100 meters,nan
319,17853,Kenenisa Bekele Beyecha,M,22.0,165.0,56.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"10,000 meters",Gold
320,17855,Kenenisa Bekele Beyecha,M,26.0,165.0,56.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"10,000 meters",Gold
321,17856,Kenenisa Bekele Beyecha,M,30.0,165.0,56.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"10,000 meters",nan
322,17861,Tariku Bekele Beyecha,M,25.0,173.0,65.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"10,000 meters",Bronze
323,18089,Maria Belimpasaki,F,21.0,175.0,64.0,Greece,GRE,2012 Summer,2012,London,Athletics,100 meters,nan
324,18119,Olga Vladimirovna Belkina,F,21.0,173.0,58.0,Russia,RUS,2012 Summer,2012,London,Athletics,100 meters,nan
325,18161,"Florence Isabel ""Jane"" Bell (-Walker, -Doane)",F,17.0,169.0,58.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics,100 meters,nan
326,18304,Ameerah Anakaona Bello,F,24.0,165.0,54.0,United States Virgin Islands,ISV,2000 Summer,2000,Sydney,Athletics,100 meters,nan
327,18447,Frank Vern Belote,M,28.0,172.0,69.0,United States,USA,1912 Summer,1912,Stockholm,Athletics,100 meters,nan
328,18627,Rhadi Ben Abdesselam,M,31.0,180.0,65.0,Morocco,MAR,1960 Summer,1960,Roma,Athletics,"10,000 meters",nan
329,18726,Abdullah Ben Sad,M,23.0,165.0,55.0,France,FRA,1948 Summer,1948,London,Athletics,"10,000 meters",nan
330,18796,Virgen Benavides Muoz,F,33.0,162.0,54.0,Cuba,CUB,2008 Summer,2008,Beijing,Athletics,100 meters,nan
331,19005,"Serge Bengono, II",M,23.0,176.0,72.0,Cameroon,CMR,2000 Summer,2000,Sydney,Athletics,100 meters,nan
332,19118,Rubn Antonio Bentez,M,23.0,174.0,68.0,El Salvador,ESA,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
333,19245,Francesco Bennici,M,20.0,171.0,50.0,Italy,ITA,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
334,19366,Pl Sverre Benum,M,29.0,179.0,67.0,Norway,NOR,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",nan
335,19387,Esi Benyarku,F,23.0,168.0,55.0,Canada,CAN,2000 Summer,2000,Sydney,Athletics,100 meters,nan
336,19447,Gian Nicola Berardi,M,25.0,178.0,72.0,San Marino,SMR,2004 Summer,2004,Athina,Athletics,100 meters,nan
337,19678,Eero Edvin Berg,M,26.0,167.0,58.0,Finland,FIN,1924 Summer,1924,Paris,Athletics,"10,000 meters",Bronze
338,19797,Andreas Berger,M,27.0,174.0,78.0,Austria,AUT,1988 Summer,1988,Seoul,Athletics,100 meters,nan
339,19799,Andreas Berger,M,31.0,174.0,78.0,Austria,AUT,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
340,19802,"Christiaan David ""Chris"" Berger",M,21.0,183.0,77.0,Netherlands,NED,1932 Summer,1932,Los Angeles,Athletics,100 meters,nan
341,19804,"Christiaan David ""Chris"" Berger",M,25.0,183.0,77.0,Netherlands,NED,1936 Summer,1936,Berlin,Athletics,100 meters,nan
342,20101,Sad Brioui,M,25.0,171.0,57.0,Morocco,MAR,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
343,20114,Noel Berkeley,M,27.0,168.0,59.0,Ireland,IRL,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
344,20144,Nataliya Berkut,F,29.0,172.0,53.0,Ukraine,UKR,2004 Summer,2004,Athina,Athletics,"10,000 meters",nan
345,20428,Hctor Berra,M,22.0,182.0,83.0,Argentina,ARG,1932 Summer,1932,Los Angeles,Athletics,100 meters,nan
346,20435,Rachid Berradi,M,25.0,175.0,60.0,Italy,ITA,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
347,20619,Stephanie Berto (-Berkun),F,15.0,161.0,55.0,Canada,CAN,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
348,20794,Nadezhda Viktorovna Besfamilnaya,F,25.0,166.0,55.0,Soviet Union,URS,1976 Summer,1976,Montreal,Athletics,100 meters,nan
349,20839,Gilbert Bessi,M,30.0,182.0,94.0,Monaco,MON,1988 Summer,1988,Seoul,Athletics,100 meters,nan
350,20868,Jahvid Andre Best,M,27.0,178.0,90.0,Saint Lucia,LCA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
351,21040,Giuseppe Beviacqua,M,21.0,160.0,49.0,Italy,ITA,1936 Summer,1936,Berlin,Athletics,"10,000 meters",nan
352,21132,Sisay Bezabeh,M,23.0,171.0,55.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
353,21319,Carlos Antonio Bianchi Lutti,M,21.0,183.0,78.0,Argentina,ARG,1932 Summer,1932,Los Angeles,Athletics,100 meters,nan
354,21405,Andr Bicaba,M,27.0,170.0,67.0,Burkina Faso,BUR,1972 Summer,1972,Munich,Athletics,100 meters,nan
355,21432,Bruce Emery Bickford,M,31.0,180.0,60.0,United States,USA,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
356,21563,Klaus-Dieter Bieler,M,27.0,184.0,77.0,West Germany,FRG,1976 Summer,1976,Montreal,Athletics,100 meters,nan
357,21685,"Johanna Catharina Antonia ""Joke"" Bijleveld (-Belcker)",F,24.0,175.0,61.0,Netherlands,NED,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
358,21711,Worku Bikila,M,28.0,175.0,59.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
359,21718,Lyudmila Marsovna Biktasheva,F,26.0,153.0,41.0,Russia,RUS,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
360,21889,Laurence Bily (-Camara),F,25.0,168.0,58.0,France,FRA,1988 Summer,1988,Seoul,Athletics,100 meters,nan
361,21891,Laurence Bily (-Camara),F,29.0,168.0,58.0,France,FRA,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
362,21936,Zain-ud-Din bin Abdul Wahab,M,24.0,170.0,59.0,Malaysia,MAS,1972 Summer,1972,Munich,Athletics,100 meters,nan
363,22030,Wilfried Bingangoye,M,19.0,172.0,80.0,Gabon,GAB,2004 Summer,2004,Athina,Athletics,100 meters,nan
364,22031,Wilfried Bingangoye,M,23.0,172.0,80.0,Gabon,GAB,2008 Summer,2008,Beijing,Athletics,100 meters,nan
365,22032,Wilfried Bingangoye,M,27.0,172.0,80.0,Gabon,GAB,2012 Summer,2012,London,Athletics,100 meters,nan
366,22033,Wilfried Bingangoye,M,31.0,172.0,80.0,Gabon,GAB,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
367,22038,Khamica Bingham,F,22.0,160.0,61.0,Canada,CAN,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
368,22068,"Stephen John ""Steve"" Binns",M,28.0,170.0,57.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
369,22472,Sosthenes Bitok,M,27.0,188.0,68.0,Kenya,KEN,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",nan
370,22539,smundur Bjarnason,M,25.0,181.0,71.0,Iceland,ISL,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
371,22595,Garry Brian Bjorklund,M,25.0,177.0,66.0,United States,USA,1976 Summer,1976,Montreal,Athletics,"10,000 meters",nan
372,22788,Marilyn Mary Black (-Vassella),F,20.0,165.0,55.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
373,22992,Yohan Blake,M,22.0,180.0,80.0,Jamaica,JAM,2012 Summer,2012,London,Athletics,100 meters,Silver
374,22995,Yohan Blake,M,26.0,180.0,80.0,Jamaica,JAM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
375,23098,Harriet Claiborne Bland (-Green),F,21.0,163.0,50.0,United States,USA,1936 Summer,1936,Berlin,Athletics,100 meters,nan
376,23133,"Francina Elsje ""Fanny"" Blankers-Koen",F,30.0,175.0,63.0,Netherlands,NED,1948 Summer,1948,London,Athletics,100 meters,Gold
377,23137,"Francina Elsje ""Fanny"" Blankers-Koen",F,34.0,175.0,63.0,Netherlands,NED,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
378,23255,Julia Helen Bleasdale,F,30.0,167.0,46.0,Great Britain,GBR,2012 Summer,2012,London,Athletics,"10,000 meters",nan
379,23275,Keston Bledman,M,24.0,180.0,88.0,Trinidad and Tobago,TTO,2012 Summer,2012,London,Athletics,100 meters,nan
380,23277,Keston Bledman,M,28.0,180.0,88.0,Trinidad and Tobago,TTO,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
381,23529,"Martina Blos (-Schemmel, -Pfller)",F,19.0,169.0,57.0,East Germany,GDR,1976 Summer,1976,Montreal,Athletics,100 meters,nan
382,23539,Olga Yevgenyevna Bludova-Safronova,F,20.0,171.0,62.0,Kazakhstan,KAZ,2012 Summer,2012,London,Athletics,100 meters,nan
383,23540,Olga Yevgenyevna Bludova-Safronova,F,24.0,171.0,62.0,Kazakhstan,KAZ,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
384,23602,Marc Blume,M,22.0,180.0,68.0,Germany,GER,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
385,23604,Marc Blume,M,26.0,180.0,68.0,Germany,GER,2000 Summer,2000,Sydney,Athletics,100 meters,nan
386,23702,Christiana A. Boateng,F,21.0,163.0,53.0,Ghana,GHA,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
387,23790,Yelena Bobrovskaya,F,29.0,174.0,64.0,Kyrgyzstan,KGZ,2004 Summer,2004,Athina,Athletics,100 meters,nan
388,23872,Nataliya Valeryevna Bochina,F,18.0,173.0,55.0,Soviet Union,URS,1980 Summer,1980,Moskva,Athletics,100 meters,nan
